"","Location","Peak_period","Gender","Hour","Month","Speed","inv speed","Density","Flow","log Flow","LOS","new_flow"
"2455",4,1,2,2,2,69.203246752281,0.000208807964230442,4.00958992634323,26.2026543588963,1.41834528807666,"C",37.1975583068949
"2456",4,1,1,1,1,73.769676154762,0.000183757149844422,3.35834942486164,26.2069844505595,1.41841705101807,"C",35.9806544394098
"2457",4,1,1,3,2,89.9729448219908,0.000123531049060664,2.37569209574946,26.2084851122975,1.41844191883353,"C",35.6384154206181
"2458",4,1,1,1,2,69.683882384186,0.000205937445757126,3.46544405090026,26.2147539814521,1.41854578632977,"C",35.5383284724592
"2459",2,1,1,1,3,89.4702767783313,0.000124923009530871,2.42678697429548,26.2167807233397,1.41857936165131,"C",35.6806475384777
"2460",4,1,1,1,1,69.3457245163153,0.000207950811770795,3.90187847182078,26.2200563020488,1.418633619911,"C",36.8385422463737
"2461",2,1,2,2,3,75.7123919377271,0.000174448028771818,3.92013107246401,26.2236868032479,1.41869374935816,"C",37.9899277284539
"2462",1,2,1,2,2,86.7046876142383,0.000133019357027436,3.43214911727315,26.2263510727861,1.41873787049159,"C",37.4593444883309
"2463",3,1,1,2,3,86.7046876142383,0.000133019357027436,3.43214911727315,26.2263510727861,1.41873787049159,"C",37.4593444883309
"2464",4,1,1,2,3,71.382530785791,0.000196252915553589,2.98934280143936,26.2284831617116,1.4187731753198,"C",34.7400161387561
"2465",4,1,1,3,3,81.9898436027016,0.000148757846971693,2.72073403878541,26.2325220500087,1.4188400465853,"C",35.6816762526961
"2466",4,1,2,1,1,62.6154626817064,0.000255056744375302,4.38461146819188,26.2356329550627,1.41889154635311,"C",37.1728883219859
"2467",1,1,1,2,3,79.1526040369458,0.000159613486981734,2.66159138895473,26.2387833544154,1.41894369370996,"C",35.3240369344407
"2468",2,1,1,1,3,86.7428655831269,0.000132902291692669,3.49508442425837,26.2427628167218,1.41900955528036,"C",37.634313369911
"2469",4,1,2,3,1,77.9554703233225,0.000164553380191275,2.99511337158629,26.253597480492,1.41918882236588,"C",35.7431259946084
"2470",2,1,1,1,1,82.8941688218298,0.000145529835189635,3.73829948782007,26.2636607232683,1.41935525949572,"C",38.14997030263
"2471",1,2,1,1,2,69.7859248770658,0.000205335633671228,4.05562758015339,26.2666030805812,1.41940391143286,"C",37.4851923530824
"2472",3,1,1,1,1,69.7859248770658,0.000205335633671228,4.05562758015339,26.2666030805812,1.41940391143286,"C",37.4851923530824
"2473",2,1,1,1,1,79.1272623676628,0.000159715740485622,3.51856249979012,26.2758420154852,1.41955664199123,"C",37.1354104653774
"2474",4,1,1,2,2,77.4509394239417,0.000166704230196119,3.06534380793978,26.2767507176814,1.41957166101613,"C",35.8226670302486
"2475",2,1,1,1,1,70.0156748716516,0.000203990264675284,4.00361102170904,26.2829306465146,1.4196737890707,"C",37.3362392286232
"2476",4,1,2,2,3,59.3085781568341,0.00028429222004753,4.69984948373428,26.293240741294,1.41984411784169,"C",37.7045210570302
"2477",1,1,2,1,3,77.3485344519439,0.00016714593585685,2.87191508468974,26.3000547291817,1.41995665223717,"C",35.4405496263186
"2478",3,2,2,1,2,55.2622811417555,0.00032744803160231,5.99707671686518,26.3020944121934,1.41999033234689,"C",44.2031874462454
"2479",4,1,2,2,2,84.6250185106653,0.000139637622759203,2.80264633340426,26.3021476774347,1.41999121185011,"C",35.9955535865369
"2480",4,1,1,1,1,51.72891963935,0.000373708678569299,5.50941504977325,26.3026629200936,1.41999971932466,"C",39.7204040411166
"2481",4,2,1,3,2,101.892942905163,9.63189608039036e-05,1.57909092277235,26.3141226047576,1.42018889385682,"C",34.9174530447823
"2482",4,1,1,3,1,82.5508370702773,0.000146742879613998,2.81407201016897,26.3163903947776,1.42022632038513,"C",35.8728098448694
"2483",1,2,2,3,3,64.7039226538763,0.000238857443183948,4.20584961169496,26.321219301362,1.42030600361927,"C",36.9540366522106
"2484",2,1,2,2,1,64.7039226538763,0.000238857443183948,4.20584961169496,26.321219301362,1.42030600361927,"C",36.9540366522106
"2485",3,1,2,1,2,64.7039226538763,0.000238857443183948,4.20584961169496,26.321219301362,1.42030600361927,"C",36.9540366522106
"2486",4,1,1,3,1,72.3081462320449,0.000191260613586556,3.27324232811277,26.3248862756909,1.42036650369621,"C",35.5249594403831
"2487",2,1,2,2,3,85.7633698249583,0.000135955357412297,1.99081408852893,26.3250085231764,1.42036852046789,"C",35.3012593190245
"2488",4,2,1,3,1,57.8556545350179,0.000298750318900876,4.52904263863097,26.3299418961632,1.42044990072386,"C",36.4611607482109
"2489",4,1,1,1,3,73.1636722614767,0.000186813823295394,3.84795183258481,26.3300182773827,1.42045116057829,"C",37.3489566722618
"2490",4,1,2,2,2,75.727797460717,0.000174377059065878,3.54510815830745,26.3335948212807,1.42051014905972,"C",36.7856728936391
"2491",4,1,1,1,1,82.9268284448785,0.000145415227801269,2.4170158403569,26.3371823422992,1.42056931054046,"C",35.3834314655899
"2492",4,1,1,2,2,57.5122918950687,0.000302328194443901,4.78241613878992,26.3551646580393,1.42086573388258,"C",37.5707645090996
"2493",4,2,1,3,2,66.0221138526342,0.000229414651032014,3.63030330408671,26.3612446936671,1.4209659124026,"C",35.2324865948439
"2494",4,2,1,1,1,86.5336055808585,0.000133545851170613,2.47937026132675,26.3701853707568,1.42111318270257,"C",35.6546145076462
"2495",4,1,1,2,3,68.2249096457871,0.000214839464716643,3.98327796543512,26.3707014490174,1.42112168198858,"C",36.8993658234538
"2496",4,1,2,1,3,82.5979452089405,0.000146575543426227,2.60620789161109,26.3807616654406,1.42128733034312,"C",35.5716350441662
"2497",4,1,1,2,3,81.4173567811503,0.000150857185950534,2.77519996644181,26.3867512774979,1.42138592341038,"C",35.7160389515889
"2498",4,1,2,1,1,60.0012112796326,0.000277766562565244,4.53757461806775,26.3897428238209,1.42143515790706,"C",37.1372923329949
"2499",4,1,1,1,3,69.6304077036726,0.000206253878423287,3.61066848100564,26.3908338298504,1.4214531121595,"C",35.9465803804769
"2500",4,1,1,1,2,70.5362028524411,0.000200990646200634,3.5955408056737,26.3917887664137,1.42146882656169,"C",36.0764784885131
"2501",1,2,2,2,3,70.1559020444261,0.000203175610753614,3.89146583092001,26.4025678837171,1.42164616791128,"C",36.9613326780606
"2502",2,1,2,3,1,70.1559020444261,0.000203175610753614,3.89146583092001,26.4025678837171,1.42164616791128,"C",36.9613326780606
"2503",3,1,2,3,2,70.1559020444261,0.000203175610753614,3.89146583092001,26.4025678837171,1.42164616791128,"C",36.9613326780606
"2504",4,1,1,3,2,72.3460046829656,0.000191060493731103,3.97868932499696,26.4082825490687,1.42174015797649,"C",37.6720742769689
"2505",4,1,1,2,3,73.4158614664711,0.00018553258757314,3.17919546099305,26.4110695387347,1.42178598868763,"C",35.4896684629518
"2506",1,2,1,1,2,103.855265530909,9.27134963271592e-05,0.784643677677265,26.4279193437707,1.4220629727008,"C",35.6137681749881
"2507",3,1,1,1,1,103.855265530909,9.27134963271592e-05,0.784643677677265,26.4279193437707,1.4220629727008,"C",35.6137681749881
"2508",4,1,1,1,2,90.88065935891,0.000121075720306684,1.93647809491084,26.4310411486493,1.42211427082023,"C",35.41523770727
"2509",4,2,1,1,3,74.4237863671521,0.000180541263447995,3.77374965214198,26.4435454936138,1.42231968398613,"C",37.300695493913
"2510",2,1,1,1,1,103.696695037193,9.29972636269207e-05,0.835540176997385,26.4439095530972,1.42232566306093,"C",35.5417272909112
"2511",4,1,1,3,2,83.5731768512912,0.000143174665628449,2.90703006273706,26.448297021702,1.42239771350209,"C",36.1077593394552
"2512",1,2,1,2,1,99.2329096715902,0.000101552015782133,1.79564865997026,26.4496253835595,1.42241952533131,"C",35.0932673538473
"2513",3,1,1,1,3,99.2329096715902,0.000101552015782133,1.79564865997026,26.4496253835595,1.42241952533131,"C",35.0932673538473
"2514",1,2,1,2,3,64.7627892234124,0.00023842341839394,4.20710843852612,26.4574370504425,1.42254777149318,"C",36.9734149296402
"2515",3,1,1,2,1,64.7627892234124,0.00023842341839394,4.20710843852612,26.4574370504425,1.42254777149318,"C",36.9734149296402
"2516",4,1,1,1,1,76.9703391965286,0.000168792520805827,3.05104489115939,26.4587015798571,1.42256852803972,"C",35.7319838437608
"2517",3,2,2,2,1,73.238586718778,0.000186431841633341,3.93799429659965,26.461219959431,1.42260986288381,"C",37.6756617606748
"2518",2,1,1,2,3,99.1265656145777,0.000101770024873329,1.86877084901975,26.4655701995959,1.42268125528442,"C",35.0987248515805
"2519",4,2,1,3,2,93.5686370235804,0.000114219273463658,1.91878369048516,26.4729650943271,1.42280258701296,"C",35.3809511572286
"2520",2,1,1,1,1,65.0475332401314,0.000236340601542336,4.11882783996697,26.4733655301381,1.42280915619579,"C",36.6931334423319
"2521",4,2,2,1,3,72.5852949078482,0.000189802840969703,3.35372067367052,26.4745320597751,1.4228282926453,"C",35.7736405626411
"2522",1,2,1,3,3,93.3058683522256,0.000114863509652117,1.20848293202316,26.4782320935844,1.42288898463351,"C",35.7395686720744
"2523",3,1,1,2,2,93.3058683522256,0.000114863509652117,1.20848293202316,26.4782320935844,1.42288898463351,"C",35.7395686720744
"2524",4,1,1,1,2,84.2683215183221,0.000140822260954689,3.30712279217974,26.4804635602723,1.42292558348315,"C",37.0116211078148
"2525",4,1,1,2,3,77.553157598718,0.000166265074065532,2.74602609860228,26.4842561361744,1.42298777940522,"C",35.2602338539918
"2526",2,1,2,2,2,80.2479923451021,0.000155285765765584,2.02949897505124,26.484478564548,1.42299142681782,"C",34.9058022594295
"2527",2,1,1,2,2,93.2664837834611,0.000114960539255388,1.18994262638138,26.4941170851341,1.42314945125388,"C",35.7611945934254
"2528",4,1,1,1,2,71.6411134590249,0.000194838754984348,3.06529330074124,26.5071462727862,1.42336297463263,"C",34.9392296364544
"2529",1,1,1,1,3,66.4996935391982,0.000226131317073873,3.91876846246699,26.5116135210435,1.42343616009678,"C",36.2904737687773
"2530",4,1,1,2,2,63.8334395664145,0.000245416358254814,4.34296759271642,26.5118884419375,1.42344066363286,"C",37.3069974084075
"2531",4,1,1,3,3,88.9207426288785,0.000126471840233656,2.15007642149197,26.5188205561654,1.42355420459926,"C",35.4657406910942
"2532",4,2,1,3,2,54.1145987141253,0.000341484594042789,4.99848096244301,26.5285196396595,1.42371301589771,"C",37.5872198839002
"2533",4,2,1,1,3,76.3045123684678,0.000171751111935957,3.20591459847332,26.5332369833833,1.42379023597048,"C",35.9816957152229
"2534",4,1,1,2,2,76.7885607761797,0.000169592617971394,3.16245690325271,26.557596601963,1.42418876987769,"C",35.9473116020131
"2535",2,1,1,1,2,62.1116323507932,0.000259211409668648,4.14336824179548,26.5576553866243,1.424189731178,"C",36.0438342512864
"2536",1,2,2,3,2,55.2096514322167,0.000328072621993034,4.5626173832679,26.5626597456868,1.42427155921412,"C",35.7715522699235
"2537",2,1,2,2,1,55.2096514322167,0.000328072621993034,4.5626173832679,26.5626597456868,1.42427155921412,"C",35.7715522699235
"2538",3,1,2,1,1,55.2096514322167,0.000328072621993034,4.5626173832679,26.5626597456868,1.42427155921412,"C",35.7715522699235
"2539",2,1,1,1,2,87.6048011879086,0.000130299930262195,2.81932111319445,26.5657758497509,1.42432250394029,"C",36.1562151305518
"2540",4,1,2,2,3,71.4805025831866,0.000195715312328428,3.54775426449434,26.5676978192214,1.42435392295652,"C",36.1104759879581
"2541",4,1,2,3,1,49.6334192928754,0.000405930430771987,5.37803425604087,26.5720775930192,1.42442551195297,"C",38.1304823520585
"2542",4,1,1,1,1,79.8885523877137,0.000156686253637928,2.8303467052022,26.5727243502769,1.4244360824358,"C",35.6598053240947
"2543",4,1,1,1,2,74.3511598481251,0.00018089414260954,3.38717670921059,26.57684226315,1.42450337882052,"C",36.1466591311667
"2544",1,1,1,1,2,68.3507375669034,0.000214049190269595,3.50319330194454,26.5830092552625,1.42460414248257,"C",35.3726673354781
"2545",4,1,1,2,3,80.5597437632815,0.000154086236435967,3.05160793218156,26.5846519327998,1.42463097856203,"C",36.1384237691061
"2546",4,1,1,1,3,83.937136521707,0.000141935718729528,2.54950542365412,26.5913222487229,1.42473993308361,"C",35.5966101903958
"2547",4,1,2,2,2,55.5482898843869,0.000324084763416453,4.87029715346257,26.5987097203766,1.42486056990506,"C",37.3912556426248
"2548",2,1,1,1,2,95.7152954388842,0.000109153410957751,1.76972190053592,26.6152519795709,1.42513058220591,"C",35.3096041710153
"2549",4,1,1,3,1,92.3050427305141,0.00011736784880984,2.22450820011092,26.6167493432156,1.42515501475596,"C",35.5185166052899
"2550",4,1,1,1,2,76.6239214122087,0.000170322197387003,3.04050631349476,26.6270087628415,1.42532238120584,"C",35.6650364648056
"2551",4,2,1,3,2,81.4655307368856,0.000150678822449346,2.64316456734502,26.6271687183915,1.4253249901209,"C",35.526871154336
"2552",4,1,2,1,2,63.4764658443134,0.000248184424458737,4.54719670620099,26.630791562683,1.42538407542115,"C",38.122761826299
"2553",4,1,1,3,1,92.2430829241341,0.000117525574056939,2.62194689656288,26.6368005727042,1.42548205919704,"C",35.9069041725918
"2554",4,1,1,1,3,82.4981672794651,0.000146930311268211,2.73726326308764,26.6426837565071,1.4255779698202,"C",35.7474438708401
"2555",1,2,1,3,1,70.9217747379038,0.00019881118340016,4.78849156696439,26.6446402444733,1.42560986077904,"C",40.9246408193818
"2556",3,1,1,1,2,70.9217747379038,0.00019881118340016,4.78849156696439,26.6446402444733,1.42560986077904,"C",40.9246408193818
"2557",4,1,1,3,3,89.1558070194752,0.000125805818896293,2.60393549308895,26.6463013758054,1.42563693555571,"C",35.876618407664
"2558",1,1,2,1,3,70.3643565057169,0.000201973578094096,2.93565803831616,26.6530792300524,1.4257473902995,"C",34.4486094493951
"2559",4,2,2,3,2,74.2306521129654,0.000181481954717397,3.88829427264496,26.6540758472118,1.42576362922023,"C",37.6587198393281
"2560",4,1,1,1,2,83.6567707774806,0.000142888674367996,2.35923379186213,26.659796058803,1.42585682283946,"C",35.382322485204
"2561",2,1,1,3,2,71.1346551909504,0.000197623023117537,4.79363810019524,26.6601772308806,1.42586303217978,"C",40.9898347240159
"2562",1,2,1,3,2,79.7373988656866,0.00015728085861151,3.76440500985796,26.6638427478047,1.42592273937277,"C",37.9530315744607
"2563",3,1,1,1,2,79.7373988656866,0.00015728085861151,3.76440500985796,26.6638427478047,1.42592273937277,"C",37.9530315744607
"2564",4,2,1,1,3,73.8004110980427,0.000183604126589979,3.18400154054277,26.674396760875,1.42609460667624,"C",35.5624080065076
"2565",4,1,1,1,1,76.8984426956094,0.000169108294814017,3.12294585938401,26.6744574612206,1.42609559495708,"C",35.8744751086825
"2566",4,1,2,2,2,65.9078581161772,0.000230210752156955,4.09555548384714,26.67604341597,1.42612141557301,"C",36.8065061717012
"2567",2,1,1,1,2,79.8500365951805,0.000156837445821826,3.78484291295234,26.6793395765041,1.42617507480111,"C",38.0318924355214
"2568",1,1,1,2,1,79.5171701766455,0.000158153267001866,2.64336656840395,26.6817673296695,1.42621459271463,"C",35.3383465497486
"2569",4,1,2,2,1,70.9989303141433,0.000198379316143013,3.50397418365733,26.6894204568435,1.42633914347175,"C",35.8971481361793
"2570",1,1,2,2,1,67.1976027625272,0.000221458543741865,3.50737022653293,26.6918465127026,1.42637861884328,"C",35.1367308239525
"2571",1,1,2,2,3,63.4210160600185,0.000248618595643672,3.5034843605082,26.6923117061655,1.4263861877911,"C",34.2280176425021
"2572",4,1,1,3,3,88.2210278555841,0.000128485989420975,2.31934981380198,26.6934939000179,1.4264054221273,"C",35.5608320378823
"2573",2,1,1,1,2,98.8310526338975,0.000102379536256691,0.72129297414097,26.6937541735718,1.4264096566729,"C",36.2179209658625
"2574",1,2,1,2,3,68.6661132688535,0.000212087498048823,4.48465775122859,26.6959999924882,1.42644619352453,"C",39.0346561034588
"2575",3,1,1,1,3,68.6661132688535,0.000212087498048823,4.48465775122859,26.6959999924882,1.42644619352453,"C",39.0346561034588
"2576",1,1,1,2,3,84.4104576458976,0.000140348407849125,2.16145171990534,26.699554813044,1.42650402002187,"C",35.2928509121929
"2577",1,2,1,1,2,85.341045010741,0.000137304283729982,3.14361771282343,26.7037827993541,1.42657278692708,"C",36.6886557657611
"2578",3,1,1,2,1,85.341045010741,0.000137304283729982,3.14361771282343,26.7037827993541,1.42657278692708,"C",36.6886557657611
"2579",4,1,1,2,2,82.8658339884371,0.000145629376060299,2.43802069075383,26.7047674392506,1.42658880023101,"C",35.3995217964212
"2580",4,1,1,1,3,67.5083287184715,0.000219424585749903,3.90189364657184,26.7069947160348,1.42662502049332,"C",36.4549614383249
"2581",2,1,1,2,3,68.904050497331,0.000210625279742708,4.44979486546644,26.711429571558,1.42669713169135,"C",38.9275486501881
"2582",2,1,1,1,1,85.3896715426024,0.000137147947958945,3.17570204135873,26.7191961024373,1.42682338742897,"C",36.7629118536662
"2583",4,1,1,1,2,54.8817328805371,0.000332004804601471,5.26719510772539,26.7229899267557,1.42688504796691,"C",39.3550794234135
"2584",1,2,2,1,3,68.3125769316586,0.000214288400526562,4.17770856368101,26.7282738484847,1.42697091228125,"C",37.6590655828449
"2585",2,1,2,1,1,68.3125769316586,0.000214288400526562,4.17770856368101,26.7282738484847,1.42697091228125,"C",37.6590655828449
"2586",3,1,2,1,1,68.3125769316586,0.000214288400526562,4.17770856368101,26.7282738484847,1.42697091228125,"C",37.6590655828449
"2587",4,1,1,1,2,75.5319834545703,0.000175282363796847,3.37876142488646,26.7303950335298,1.42700537699875,"C",36.2998268492195
"2588",4,1,1,2,1,72.1647066214199,0.000192021695130136,3.81512931760138,26.7304156215131,1.42700571149602,"C",37.0684907569893
"2589",4,1,1,1,3,73.9814830641945,0.000182706472905518,3.53238709831326,26.7311627385211,1.42701784988789,"C",36.4884588422645
"2590",2,1,1,3,1,87.7286014574563,0.000129932438149381,3.09569182450623,26.735182535226,1.42708315360452,"C",36.6823053709151
"2591",1,2,2,3,2,67.0431160358475,0.000222480328682097,3.93490962546119,26.7442033012725,1.42722966497119,"C",36.4695727520868
"2592",2,1,2,1,3,67.0431160358475,0.000222480328682097,3.93490962546119,26.7442033012725,1.42722966497119,"C",36.4695727520868
"2593",3,1,2,3,2,67.0431160358475,0.000222480328682097,3.93490962546119,26.7442033012725,1.42722966497119,"C",36.4695727520868
"2594",1,2,2,3,3,61.9341992945997,0.000260698747989566,4.7093911992273,26.7494855283495,1.42731543367136,"C",38.4893825894086
"2595",2,1,2,3,3,61.9341992945997,0.000260698747989566,4.7093911992273,26.7494855283495,1.42731543367136,"C",38.4893825894086
"2596",3,1,2,3,1,61.9341992945997,0.000260698747989566,4.7093911992273,26.7494855283495,1.42731543367136,"C",38.4893825894086
"2597",4,1,1,1,3,82.7492480211168,0.000146040021535248,2.58545851090378,26.7519673161276,1.42735572516554,"C",35.5568659460864
"2598",4,2,1,3,2,84.0134870920596,0.000141677856587737,2.43858801051533,26.7555675348689,1.42741416759387,"C",35.4799164648969
"2599",4,1,1,1,3,76.67934805601,0.000170076056122736,3.47323623448386,26.756220604406,1.42742476804309,"C",36.7120049425703
"2600",4,2,1,2,1,73.2533511770991,0.000186356697282484,3.55763982093546,26.7800910208309,1.42781204876925,"C",36.4446079213115
"2601",4,1,2,1,2,68.1324542284764,0.000215422932599542,4.17554448266291,26.8002521546363,1.42813888017998,"C",37.6125089872767
"2602",1,1,1,2,1,73.1532961596383,0.000186866822594917,3.25132356182526,26.8131837085567,1.42834838373179,"C",35.61482369821
"2603",1,2,2,2,1,60.5495331603724,0.000272758568107656,4.61951527243448,26.8151931093876,1.42838092887841,"C",37.6754983833646
"2604",2,1,2,3,1,60.5495331603724,0.000272758568107656,4.61951527243448,26.8151931093876,1.42838092887841,"C",37.6754983833646
"2605",3,1,2,2,3,60.5495331603724,0.000272758568107656,4.61951527243448,26.8151931093876,1.42838092887841,"C",37.6754983833646
"2606",4,1,1,1,3,68.6027243977912,0.000212479616534009,4.29204117587452,26.8200126456196,1.42845897828521,"C",38.1856747851301
"2607",4,1,2,3,2,57.5131865783998,0.000302318788396061,4.85889045055917,26.8240891589705,1.42852498394837,"C",37.9595037971439
"2608",1,1,2,1,2,65.7280805683878,0.000231471806002616,3.70575333826182,26.8256256372184,1.42854985953354,"C",35.3985112048416
"2609",4,2,1,2,3,62.8134295776883,0.000253451570955027,4.16160305309565,26.8265335446113,1.42856455788592,"C",36.3009538690425
"2610",4,2,1,2,2,81.3128169856632,0.000151245334281191,2.82173582191892,26.8285657614414,1.42859745617768,"C",35.7820371632798
"2611",1,2,2,3,2,96.5483638624864,0.000107277875185528,1.09477303551964,26.8307360492339,1.42863258686262,"C",35.7562858673885
"2612",2,1,2,2,3,96.5483638624864,0.000107277875185528,1.09477303551964,26.8307360492339,1.42863258686262,"C",35.7562858673885
"2613",3,1,2,3,3,96.5483638624864,0.000107277875185528,1.09477303551964,26.8307360492339,1.42863258686262,"C",35.7562858673885
"2614",4,1,1,3,2,69.2090051656313,0.000208773218678354,3.3731784438234,26.8370781090055,1.42873523019247,"C",35.1963430758006
"2615",4,1,1,1,3,76.7409049686464,0.000169803316102531,3.17007409678856,26.8434017056244,1.42883755055695,"C",35.9581651893677
"2616",4,1,1,3,2,59.1527993863387,0.000285791557607726,4.62356503478299,26.8449010790409,1.42886180796751,"C",37.2919694061265
"2617",4,1,2,1,1,59.6205294549817,0.000281325010105642,4.55196838842234,26.845264960411,1.42886769476886,"C",37.0937051122062
"2618",1,2,1,3,3,89.9110728320999,0.000123701122475832,2.10596459902776,26.8465314259322,1.42888818277725,"C",35.4590049014719
"2619",3,1,1,1,3,89.9110728320999,0.000123701122475832,2.10596459902776,26.8465314259322,1.42888818277725,"C",35.4590049014719
"2620",4,1,1,3,2,61.3951097924693,0.000265297061289673,4.60428317320191,26.8466657869981,1.42889035632148,"C",37.8385808557555
"2621",3,2,2,2,1,71.6787541722968,0.000194634177095816,4.1474159747845,26.8486060889394,1.42892174316048,"C",38.1931780133127
"2622",4,1,1,2,3,84.0200803741299,0.000141655621773966,2.78698279193189,26.860090284904,1.42910746813053,"C",35.9331887529752
"2623",1,1,1,2,3,75.1092236804167,0.000177261105556751,3.18609307384018,26.8615084836359,1.4291303980469,"C",35.7672762161909
"2624",2,1,1,2,3,89.9063354459674,0.000123714159052592,2.1136540167055,26.8616462024357,1.42913262466651,"C",35.462333203633
"2625",2,1,1,1,3,94.6975851625246,0.000111512150489824,1.64542390053517,26.8664074205491,1.42920959640175,"C",35.3809411708984
"2626",2,1,2,1,1,66.730029026517,0.000224572913045254,4.69619504595017,26.869641962031,1.42926187949792,"C",39.6084843948837
"2627",2,1,1,2,3,76.1800279473766,0.000172312881390009,3.43119180256429,26.8797558411242,1.42942531954049,"C",36.5297395403965
"2628",4,1,1,1,1,97.3304233690284,0.000105560824828978,1.69137354573646,26.8812984692669,1.42945024296875,"C",35.2424622078043
"2629",4,2,1,3,2,73.3298968710162,0.000185967842036985,3.6879785110708,26.8850512137136,1.42951086810762,"C",36.8519266045772
"2630",3,2,1,2,1,78.598419507265,0.000161872238945082,4.44379726358813,26.9009608738549,1.42976779281877,"C",40.446325277489
"2631",2,1,2,1,1,65.2989847729817,0.000234523918343111,4.15661511604895,26.9039092336964,1.42981538912031,"C",36.9009888783827
"2632",4,1,1,1,1,78.0084591018884,0.000164329903884073,3.52715695239783,26.9048409524105,1.42983042906437,"C",37.031600187675
"2633",3,2,1,3,2,71.6779143318288,0.000194638738127412,4.88231807774376,26.9080167659093,1.42988168961206,"C",41.541344566296
"2634",4,1,1,2,3,87.8954558150035,0.000129439597748988,2.18071927886983,26.9104021465662,1.42992018786891,"C",35.4580308522367
"2635",4,2,2,3,1,78.6833676960582,0.000161522906395702,3.34452844902595,26.9153439088263,1.42999993335295,"C",36.6157113829275
"2636",4,1,2,2,2,57.0609968578071,0.000307129329009653,5.14263928908169,26.9165418851571,1.43001926295667,"C",39.3472056120409
"2637",2,1,1,3,2,75.9682730827979,0.000173274834138165,3.61905690220792,26.9308108895193,1.43024943026044,"C",37.0381626940443
"2638",2,1,1,2,1,92.3495896090624,0.000117254646134703,0.759796561041373,26.9353511411476,1.43032264157378,"C",36.4241378679862
"2639",4,1,1,1,2,64.6722413782735,0.000239091520798744,4.195954611583,26.9409384712222,1.43041272003486,"C",36.9065588060406
"2640",1,2,1,3,3,83.5856572282458,0.000143131913308125,2.00249901645181,26.9436536490454,1.43045648715643,"C",35.1775890339412
"2641",3,1,1,1,2,83.5856572282458,0.000143131913308125,2.00249901645181,26.9436536490454,1.43045648715643,"C",35.1775890339412
"2642",4,1,1,1,3,68.4313540848043,0.000213545160024051,3.93611393474636,26.9473936075019,1.43051676593762,"C",36.7725999102486
"2643",2,1,1,1,2,83.6516788202512,0.000142906070436385,1.94574460230967,26.9585653163087,1.43069677615002,"C",35.1703554497428
"2644",1,1,1,3,1,88.1550448650119,0.000128678401838004,2.11354222622774,26.9697165563197,1.43087638217135,"C",35.4312819541492
"2645",4,1,1,3,2,70.6630945593049,0.000200269445207318,3.72882241655356,26.9770553176529,1.43099454247863,"C",36.5131034565051
"2646",4,1,1,3,2,84.6486407922642,0.00013955969831852,2.66177613883542,26.9776040394415,1.43100337607513,"C",35.7850275586251
"2647",4,1,1,1,3,80.49902496689,0.000154318772403104,2.97075571216472,26.9783140981876,1.43101480668759,"C",35.9723235484461
"2648",4,2,1,2,3,69.7526326680695,0.000205531689589502,3.82542241127859,26.989976221814,1.43120250194297,"C",36.6561606507798
"2649",1,2,1,3,3,76.3155533842687,0.000171701419062571,3.07723063695308,27.0005308933141,1.4313723034838,"C",35.699434274067
"2650",3,1,1,1,2,76.3155533842687,0.000171701419062571,3.07723063695308,27.0005308933141,1.4313723034838,"C",35.699434274067
"2651",1,2,1,1,1,101.479039996094,9.71062761016434e-05,1.46103588914136,27.0021263394932,1.43139796494224,"C",35.026104740853
"2652",3,1,1,1,1,101.479039996094,9.71062761016434e-05,1.46103588914136,27.0021263394932,1.43139796494224,"C",35.026104740853
"2653",4,1,1,2,3,84.7257982654228,0.000139305627638706,2.34151325215349,27.0106089044711,1.43153437466768,"C",35.4341555080962
"2654",2,1,1,1,2,76.4634780504154,0.000171037721630307,3.02255459832862,27.01532361464,1.43161017428908,"C",35.6074119018176
"2655",2,1,1,2,1,101.341390149231,9.73702500187633e-05,1.53338453781735,27.016915724303,1.43163576806235,"C",34.9953377507462
"2656",4,1,1,3,2,69.8268282085098,0.000205095140103663,3.76795310014204,27.0254968974799,1.43177368774467,"C",36.4795351529942
"2657",4,2,1,3,3,92.5460773674533,0.000116757279943088,1.7802197985718,27.0277316561489,1.43180959839737,"C",35.401995337187
"2658",4,1,1,3,3,58.6603999882029,0.000290609602240789,4.68541491340296,27.0315307031581,1.43187063900663,"C",37.4422631473335
"2659",1,2,1,3,2,97.6340577500218,0.000104905273744015,2.77701996984898,27.0366527432,1.43195292302622,"C",35.9315307281351
"2660",3,1,1,1,2,97.6340577500218,0.000104905273744015,2.77701996984898,27.0366527432,1.43195292302622,"C",35.9315307281351
"2661",2,1,2,1,3,72.3996633530326,0.000190777391506831,2.99872636061043,27.0408896095403,1.43202097521927,"C",34.9380287982712
"2662",4,1,1,2,2,76.6538582921062,0.00017018918596137,3.15230003161906,27.0483282031121,1.43214042749802,"C",35.9068771191083
"2663",2,1,1,1,2,97.5396776607249,0.000105108386148433,2.89816086261334,27.051369923818,1.43218926335349,"C",36.1414328138747
"2664",2,1,2,2,2,66.4411920591702,0.000226529709709374,3.66130073958506,27.0600306906625,1.43232828482546,"C",35.4236298006977
"2665",4,2,1,3,2,80.8570936316727,0.000152955023979635,2.8217057616136,27.0717838242626,1.43251687341032,"C",35.7403363313381
"2666",1,1,1,1,2,94.8747608989211,0.000111096048269101,1.59031667021774,27.0766843101948,1.43259548150684,"C",35.396853439739
