"","Location","Peak_period","Gender","Hour","Month","Speed","inv speed","Density","Flow","log Flow","LOS","log_Speed","log_Density","inv_Speed","inv_Density","sq_Speed","sq_Density","New_Flow"
"5726",1,1,2,1,2,69.9668551596823,0.000204275034380164,3.75385899865154,39.2541909197827,1.5938860304105,"D",4.24802163219509,1.32278437716364,0.014292481743216,0.266392531088466,4895.36082093596,14.0914573817571,36.8011881912298
"5727",2,1,2,2,2,53.7593709813726,0.000346012384116699,6.95615676024491,39.258958677808,1.59393877599553,"D",3.98451799565114,1.93962713221351,0.0186014081218788,0.143757542342216,2890.06996831285,48.388116873101,53.2223341629628
"5728",1,1,1,2,3,91.2335033750328,0.000120141014726727,2.07541736118967,39.2667630006165,1.59402510119623,"D",4.51342219118789,0.730162271379874,0.0109608856725507,0.481830796397877,8323.55213808212,4.30735722312749,35.026313037543
"5729",1,2,2,3,3,89.4922607695394,0.000124861641787981,3.84245025534567,39.2686311660991,1.59404576280923,"D",4.49415214969318,1.34611025043808,0.0111741506070028,0.260250604053699,8008.86473764324,14.764423964806,37.9687339705496
"5730",2,1,2,1,1,89.4922607695394,0.000124861641787981,3.84245025534567,39.2686311660991,1.59404576280923,"D",4.49415214969318,1.34611025043808,0.0111741506070028,0.260250604053699,8008.86473764324,14.764423964806,37.9687339705496
"5731",3,1,2,3,3,89.4922607695394,0.000124861641787981,3.84245025534567,39.2686311660991,1.59404576280923,"D",4.49415214969318,1.34611025043808,0.0111741506070028,0.260250604053699,8008.86473764324,14.764423964806,37.9687339705496
"5732",2,1,1,2,3,103.998916590402,9.24575476262512e-05,2.54253824802474,39.2748506383376,1.59411454209981,"D",4.64438048168713,0.933162892298317,0.00961548478373562,0.393307750936248,10815.7746519774,6.46450074266871,34.814461659886
"5733",1,1,1,3,1,79.9391251098837,0.000156488064232555,2.59131832737356,39.2754660253672,1.59412134688947,"D",4.38126540888858,0.952166752919413,0.0125095189448897,0.385903958396942,6390.26372333364,6.7149306737821,35.3238753078662
"5734",1,1,2,1,2,76.0733937406751,0.000172796291541604,2.66217807802942,39.2808262388149,1.59418061422653,"D",4.33169858140535,0.97914461406507,0.0131452003233729,0.375632272030507,5787.16123522379,7.08719211914042,35.2003045224406
"5735",4,1,1,1,3,72.2857179100182,0.000191379318089715,3.62447570948794,39.2899451042234,1.59428142201747,"D",4.28062657037074,1.28770964598105,0.0138339914012448,0.275901973182565,5225.22501376673,13.1368241686681,36.7478000900051
"5736",2,1,1,1,2,72.0543318116789,0.000192610433949399,4.22554961736941,39.2906632728462,1.59428936027797,"D",4.27742044293776,1.4411493392999,0.0138784161181815,0.236655604726408,5191.82673282752,17.8552695688508,39.0177179433632
"5737",3,2,2,3,3,74.9066911961981,0.000178220957505238,3.25547430483032,39.2908393434434,1.59429130644816,"D",4.31624322159576,1.1803379808147,0.0133499422285356,0.307174901831124,5611.01238596258,10.5981129494105,36.0521802372223
"5738",2,1,1,1,3,56.8762034010159,0.00030912832639758,6.04785092532176,39.2949096477729,1.5943362945213,"D",4.04087703574645,1.79970298998247,0.0175820455692044,0.165347990938913,3234.90251331373,36.5765008149153,46.1288472307262
"5739",1,1,2,3,1,41.4928719303645,0.000580835308435894,5.77502065364634,39.297505211807,1.59436498021927,"D",3.72552165176998,1.75354183279044,0.0241005250655643,0.173159553874253,1721.65842102963,33.3508635500418,26.194426554487
"5740",1,2,1,3,3,71.9867839380298,0.00019297207058953,4.24463672915848,39.3015954556359,1.5944101809992,"D",4.27648254575126,1.44565623993149,0.0138914387516027,0.235591421317757,5182.09706174059,18.0169409625212,39.0955234022176
"5741",3,1,1,1,2,71.9867839380298,0.00019297207058953,4.24463672915848,39.3015954556359,1.5944101809992,"D",4.27648254575126,1.44565623993149,0.0138914387516027,0.235591421317757,5182.09706174059,18.0169409625212,39.0955234022176
"5742",4,2,2,3,1,62.5976249265029,0.000255202126504572,4.09054833066732,39.3020132649254,1.59441479789331,"D",4.1367273369151,1.40867902724647,0.0159750469953791,0.244466002883497,3918.46264643914,16.7325856455252,36.022204231245
"5743",2,1,2,2,2,87.5611412206108,0.000130429903648098,1.8259781337929,39.3051890300565,1.59444988926491,"D",4.47233730615368,0.602115807179335,0.0114205912127218,0.547651684044437,7666.95345185575,3.3341961450898,35.2432815485608
"5744",1,1,1,2,3,78.3824470362259,0.000162765502998914,2.30625156005267,39.3104153110374,1.59450763212686,"D",4.36160001244523,0.835623505252074,0.0127579584181371,0.433604042733813,6143.80800338676,5.31879625824537,35.1245816113768
"5745",1,1,2,1,2,71.5978041524736,0.000195074541085021,3.21540563868518,39.3164019229593,1.59457376611573,"D",4.27106440523478,1.16795352039486,0.013966908787739,0.311002751245069,5126.24555945597,10.3388334212885,35.5704272195513
"5746",4,1,2,1,2,62.6345145832052,0.000254901603812317,3.86954972496743,39.3177763020774,1.5945889474346,"D",4.13731647733725,1.35313815013487,0.015965638221265,0.258428000950012,3923.08241707375,14.9734150739955,35.1615236183406
"5747",4,1,2,2,3,60.6503999194003,0.000271852081252593,4.21777459631306,39.3237593421396,1.59465502959507,"D",4.10512622925785,1.43930764210642,0.0164879374468911,0.237091854285941,3678.47101038319,17.7896225453038,35.7459010988781
"5748",1,2,2,3,1,56.5592867028796,0.000312602288124638,7.3409926791309,39.3285553304972,1.59470799361248,"D",4.03528941017357,1.9934740758704,0.0176805624380176,0.13622135911439,3198.95291233853,53.8901735150535,59.8159037603286
"5749",2,1,2,3,1,56.5592867028796,0.000312602288124638,7.3409926791309,39.3285553304972,1.59470799361248,"D",4.03528941017357,1.9934740758704,0.0176805624380176,0.13622135911439,3198.95291233853,53.8901735150535,59.8159037603286
"5750",3,1,2,1,1,56.5592867028796,0.000312602288124638,7.3409926791309,39.3285553304972,1.59470799361248,"D",4.03528941017357,1.9934740758704,0.0176805624380176,0.13622135911439,3198.95291233853,53.8901735150535,59.8159037603286
"5751",4,1,1,3,3,74.8697912240198,0.000178396675077306,3.45326714316774,39.3496152694479,1.59494049051535,"D",4.31575048772555,1.23932078094317,0.0133565218180972,0.289580839981781,5605.48563792831,11.9250539620819,36.5405157916956
"5752",1,1,1,1,2,77.5468392381032,0.000166292169057492,2.85037702720211,39.3503488416638,1.5949485867418,"D",4.35088213106276,1.04745127577733,0.0128954321004568,0.350830781491944,6013.51227582022,8.12464919720154,35.5096849413982
"5753",1,1,1,1,2,80.4617450381815,0.000154461804985438,2.90956177625259,39.3548105520098,1.5949978261106,"D",4.38778185455617,1.06800247749017,0.0124282663708756,0.343694369427675,6474.09241458933,8.46554972983013,35.6988140415102
"5754",4,1,2,2,2,63.0671078832954,0.000251416727175662,3.92067573316052,39.3625426632721,1.59508314435692,"D",4.14419936396054,1.36626401985479,0.0158561258564525,0.255058073673918,3977.46009676322,15.3716982045938,35.5195665876523
"5755",4,1,1,3,1,80.2663894150519,0.000155214590875921,3.04609664257451,39.3662719204066,1.59512428801709,"D",4.38535097062918,1.11386098166976,0.0124585147941447,0.328288993206341,6442.69326972876,9.2787047559037,35.9177707845193
"5756",1,1,1,2,3,69.4907547711991,0.000207083712612377,3.25216922483947,39.3718731891743,1.59518607763934,"D",4.24119371884732,1.17932222749019,0.0143904034902562,0.307487074277127,4828.96499867093,10.576604666993,35.2904046885506
"5757",3,2,1,2,1,79.9031491523512,0.000156629011752348,4.21965572908959,39.3742596683845,1.59521240108444,"D",4.38081526566701,1.43975354393557,0.0125151512876333,0.236986158161238,6384.51324446288,17.8054944720386,39.5979000203019
"5758",1,1,2,1,2,78.2829590086834,0.000163179475818716,2.45683281126141,39.3744432297763,1.59521442574507,"D",4.36032994212878,0.898873045339164,0.012774172216575,0.407028103587794,6128.22167115521,6.03602746249064,35.1771384404897
"5759",4,2,2,3,3,62.2288346694087,0.00025823592718557,4.52891851260037,39.3843518415357,1.59532370256754,"D",4.1308184722192,1.51048317205195,0.0160697208185323,0.220803266214174,3872.4278643126,20.5111028937743,37.9607428549025
"5760",3,2,2,2,2,78.0496037092273,0.000164156693338256,2.79683751743273,39.3854064047784,1.59533533116733,"D",4.35734456955236,1.02848932080298,0.012812364861268,0.357546691134893,6091.74063916743,7.82230009891927,35.4653938528913
"5761",4,1,1,1,1,90.8784439823736,0.000121081623391453,2.21272897015411,39.3872687568415,1.59535586644108,"D",4.50952283315344,0.794226581880487,0.011003709528675,0.451930631129375,8258.89158065742,4.89616949535927,35.0284074993776
"5762",3,2,1,2,2,78.5834260148927,0.00016193401435596,4.69641847982253,39.3948532271005,1.59543948677293,"D",4.36416081224955,1.54680019265727,0.0127253296364361,0.212928214190527,6175.35484423811,22.0563465376186,41.9952531335882
"5763",2,1,1,3,3,84.4010542762653,0.000140379682848854,3.2882087667213,39.4011642998145,1.59550905536653,"D",4.43557989294884,1.19034296870668,0.011848193231411,0.304116943583576,7123.53796294508,10.8123168935428,36.4351222085978
"5764",1,1,2,2,1,62.6809988915554,0.000254523673295216,3.67082620973092,39.4078146266592,1.59558235158982,"D",4.13805835372898,1.30041676199687,0.0159537980836921,0.27241823580455,3928.90762204317,13.4749650620475,34.4923030028036
"5765",1,1,1,3,1,82.3569318900857,0.000147434690268998,2.74837001341183,39.4082216365345,1.59558683702581,"D",4.41106262903838,1.01100801355342,0.0121422687447197,0.363852026881416,6782.66423034822,7.55353773062134,35.5103728114309
"5766",1,2,1,2,1,84.4764055987389,0.000140129362606608,3.2561291766252,39.4123280548785,1.595632089053,"D",4.43647227168937,1.18053912076401,0.0118376248718486,0.307113122900255,7136.26310288265,10.6023772148699,36.3606168759872
"5767",3,1,1,1,3,84.4764055987389,0.000140129362606608,3.2561291766252,39.4123280548785,1.595632089053,"D",4.43647227168937,1.18053912076401,0.0118376248718486,0.307113122900255,7136.26310288265,10.6023772148699,36.3606168759872
"5768",1,1,1,1,2,89.9071694033255,0.000123711863977451,2.17143995480379,39.4281652439439,1.59580656801996,"D",4.49877768694438,0.775390521127027,0.0111225835118218,0.46052390156483,8083.29911011827,4.71515147731829,35.0605125929688
"5769",2,1,2,1,1,96.0450844161161,0.000108405100105467,1.52400170795175,39.4345782001498,1.59587719988939,"D",4.56481771056104,0.421339577967075,0.0104117769907671,0.656167243633863,9224.65824049887,2.32258120583985,35.2073730078588
"5770",3,2,2,1,1,78.3793531354443,0.000162778353073221,3.64616662428668,39.4427545273713,1.59596723675257,"D",4.36156053980868,1.29367637578455,0.012758462018332,0.274260642215065,6143.32299793068,13.2945310520621,37.3386553205901
"5771",3,2,1,1,3,72.7347696184329,0.000189023528048992,5.28131336372369,39.4434592032312,1.59597499569606,"D",4.2868195318104,1.66417480991621,0.0137485827651068,0.189346840668233,5290.34671144651,27.8922708458464,45.2846034319533
"5772",4,1,1,2,3,73.2758743715351,0.000186242151995028,3.15760854509039,39.4510426228736,1.59605848534968,"D",4.29423141926592,1.14981495156071,0.013647056532272,0.316695367940668,5369.35376491299,9.97049172402785,35.6725934958913
"5773",1,1,1,1,2,84.5437322107366,0.000139906266738681,2.36064881220538,39.4521440974081,1.59607061069802,"D",4.43726894144046,0.858936501679832,0.0118281979497589,0.423612353870533,7147.64265612074,5.57266281456667,35.2182451108168
"5774",1,1,1,1,3,101.825149893195,9.64472577159003e-05,0.463564605818957,39.452148999522,1.59607066466115,"D",4.62325712560012,-0.76880951680951,0.00982075647370916,2.15719661822185,10368.3611507716,0.214892143768085,35.8209668564517
"5775",3,2,2,3,2,87.1797822842495,0.000131573503702905,2.27950456388013,39.4568213741788,1.59612209573479,"D",4.46797244949409,0.823958122810232,0.0114705494071951,0.438691817443795,7600.31443912914,5.19614105675034,35.1483872800089
"5776",1,1,1,1,3,91.9822749503886,0.00011819298659639,1.63497914037995,39.457558081367,1.59613020446906,"D",4.5215958949043,0.49163004609043,0.0108716597903168,0.611628598373195,8460.73890504889,2.67315678947756,35.2447867446679
"5777",3,2,2,1,1,73.5145771266319,0.000185034654350336,4.04054521810993,39.4621221058062,1.59618043606216,"D",4.29748371480784,1.39637963784516,0.0136027443683374,0.247491352285318,5404.39305010751,16.326005659591,38.4020567422675
"5778",1,1,2,1,2,85.6823460038218,0.000136212605992166,1.7943741647963,39.4740355661469,1.59631152808078,"D",4.45064680676163,0.584656306436475,0.011671015636703,0.557297368418989,7341.46441671864,3.21977864328842,35.3051539648559
"5779",1,1,1,1,3,73.3199594454089,0.000186018255780986,3.08136628532286,39.4799558982836,1.59637665886227,"D",4.29483286985363,1.12537309775527,0.0136388509699676,0.32453136284485,5375.81645307641,9.4948181843244,35.5290593925434
"5780",3,2,2,2,1,73.454732229307,0.000185336279321151,3.51690891039086,39.4823755679464,1.59640327533023,"D",4.29666932844521,1.25758245335287,0.0136138267699112,0.284340602921348,5395.59768687919,12.3686482839866,36.5726766245885
"5781",4,2,1,1,3,94.4803115661092,0.000112025622652045,2.11645910185917,39.4831097734729,1.59641135129931,"D",4.54839146957746,0.749744457314309,0.0105842157315526,0.472487277983102,8926.52927362907,4.47939912984252,34.904643803916
"5782",1,2,2,3,2,65.9158695561993,0.000230154795751734,3.60749900208637,39.4919159081002,1.59650820358035,"D",4.18837922520665,1.28301473504392,0.015170853494505,0.277200353879975,4344.90185934988,13.0140490500542,35.3816348055662
"5783",2,1,2,1,3,65.9158695561993,0.000230154795751734,3.60749900208637,39.4919159081002,1.59650820358035,"D",4.18837922520665,1.28301473504392,0.015170853494505,0.277200353879975,4344.90185934988,13.0140490500542,35.3816348055662
"5784",3,1,2,2,3,65.9158695561993,0.000230154795751734,3.60749900208637,39.4919159081002,1.59650820358035,"D",4.18837922520665,1.28301473504392,0.015170853494505,0.277200353879975,4344.90185934988,13.0140490500542,35.3816348055662
"5785",2,1,1,2,1,100.656001193663,9.87007957375922e-05,1.79398923000295,39.5027074685802,1.59662686267375,"D",4.61170877468651,0.584441760275747,0.00993482741357857,0.557416947256899,10131.6305762987,3.21839735736658,34.8584912998529
"5786",4,1,1,1,2,103.460081225823,9.34231206119691e-05,1.01863193691567,39.5298488441853,1.59692515367356,"D",4.63918584966904,0.0184604887130262,0.00966556364688419,0.981708862406095,10703.9884072539,1.03761102290457,35.633301037394
"5787",1,1,1,2,3,80.4744165166226,0.000154413165792467,2.2394312154046,39.5348867690503,1.59698049928258,"D",4.38793932666617,0.806221911929002,0.0124263094196333,0.446541958119187,6476.13171369086,5.01505216852852,35.1788594744219
"5788",4,2,1,1,1,73.8877632520091,0.000183170259469946,3.38509088522442,39.5412762940076,1.5970506831491,"D",4.30254722902026,1.2193807554054,0.0135340407665245,0.295413043225781,5459.40155838495,11.4588403012294,36.2635797703703
"5789",1,2,2,1,2,60.7998271404593,0.00027051746618371,6.09468007083732,39.5434106434231,1.59707412475859,"D",4.10758694588353,1.8074162711269,0.0164474151824446,0.164077521441189,3696.61898030973,37.1451251658616,48.682103147109
"5790",2,1,2,1,1,60.7998271404593,0.00027051746618371,6.09468007083732,39.5434106434231,1.59707412475859,"D",4.10758694588353,1.8074162711269,0.0164474151824446,0.164077521441189,3696.61898030973,37.1451251658616,48.682103147109
"5791",3,1,2,3,3,60.7998271404593,0.00027051746618371,6.09468007083732,39.5434106434231,1.59707412475859,"D",4.10758694588353,1.8074162711269,0.0164474151824446,0.164077521441189,3696.61898030973,37.1451251658616,48.682103147109
"5792",1,1,2,1,2,75.9409617231631,0.000173399489454003,2.82831787215425,39.5586276438745,1.59724121677169,"D",4.3299562189737,1.03968214346958,0.0131681239914425,0.353567047694794,5767.02966743892,7.99938198594715,35.3779208517707
"5793",3,2,2,1,3,69.697559950444,0.000205856626667272,4.43525623124951,39.5833559672789,1.5975126119089,"D",4.2441653092691,1.48958538889524,0.0143477045783384,0.225466116918859,4857.74986304574,19.6714978368376,39.6382749876614
"5794",3,2,2,1,3,57.3333703740202,0.000304218103399081,5.4241234945073,39.5839809789805,1.59751946926052,"D",4.04888283420363,1.69085631854028,0.0174418491966615,0.184361584136615,3287.11535844458,29.4211156836661,41.2325190722929
"5795",1,1,1,2,1,106.182615617589,8.86937794504141e-05,0.64332979471127,39.5848758347991,1.59752928703382,"D",4.66516040065876,-0.441097786215246,0.00941773749105453,1.55441269504517,11274.7478593927,0.413873224763245,35.9285469702161
"5796",2,1,1,1,3,100.47745987763,9.90518760029319e-05,0.865773963521402,39.5866310175085,1.59754854310701,"D",4.60993342252007,-0.144131416589286,0.00995248089688857,1.15503588942852,10095.7199434607,0.749564555911558,35.8286661741042
"5797",1,1,2,1,3,69.4262696269818,0.000207468582053147,3.20957926689683,39.586770958798,1.59755007836326,"D",4.24026532077475,1.16613985904902,0.0144037697167494,0.311567316723991,4820.00691431838,10.301399070494,35.1839981176397
"5798",3,2,1,1,3,72.3415000806074,0.000191084288602523,5.0246321019666,39.5896104284863,1.5975812282086,"D",4.28139796283933,1.61435223772591,0.0138233240793423,0.199019546049672,5233.29263391252,25.2469277601133,43.477486803936
"5799",1,2,2,2,2,83.6897697085322,0.000142776014387405,2.52935207323928,39.5932667797921,1.59762133620299,"D",4.42711674432075,0.927963172406974,0.011948891763984,0.395358167247679,7003.97755386715,6.39762191039984,35.3108844741501
"5800",2,1,2,1,3,83.6897697085322,0.000142776014387405,2.52935207323928,39.5932667797921,1.59762133620299,"D",4.42711674432075,0.927963172406974,0.011948891763984,0.395358167247679,7003.97755386715,6.39762191039984,35.3108844741501
"5801",3,1,2,1,2,83.6897697085322,0.000142776014387405,2.52935207323928,39.5932667797921,1.59762133620299,"D",4.42711674432075,0.927963172406974,0.011948891763984,0.395358167247679,7003.97755386715,6.39762191039984,35.3108844741501
"5802",4,1,1,1,3,75.140513531973,0.00017711350691539,3.21052696680108,39.6057572654234,1.5977583214524,"D",4.31935987445802,1.16643508778096,0.0133083998630711,0.31147534667693,5646.09677384862,10.3074834045569,35.973701937622
"5803",3,2,1,1,1,93.0634291514376,0.000115462750198849,2.51559243527742,39.6062164546926,1.59776335663474,"D",4.53328129456027,0.922508336558115,0.0107453594727608,0.397520673848631,8660.80184542465,6.32820530042498,35.0558011988364
"5804",2,1,2,3,1,67.3214746072907,0.000220644323894062,3.95853701678706,39.6183678996944,1.59789658057263,"D",4.2094792735285,1.37587451680126,0.0148541012482769,0.252618579985302,4532.18094330009,15.6700153132734,36.9822308990689
"5805",1,2,2,3,3,85.8037456916698,0.000135827437032657,3.10278034913164,39.621077199471,1.59792627875999,"D",4.45206266162109,1.1322985963451,0.0116545028651014,0.322291586086609,7362.28277472074,9.62724589495746,36.0208697419072
"5806",2,1,2,1,3,85.8037456916698,0.000135827437032657,3.10278034913164,39.621077199471,1.59792627875999,"D",4.45206266162109,1.1322985963451,0.0116545028651014,0.322291586086609,7362.28277472074,9.62724589495746,36.0208697419072
"5807",3,1,2,1,2,85.8037456916698,0.000135827437032657,3.10278034913164,39.621077199471,1.59792627875999,"D",4.45206266162109,1.1322985963451,0.0116545028651014,0.322291586086609,7362.28277472074,9.62724589495746,36.0208697419072
"5808",1,1,2,1,2,55.5991174322574,0.000323492491265017,4.55360380546052,39.6231391033022,1.59794887910859,"D",4.01816732761,1.51591896461678,0.0179858970102972,0.219606281688546,3091.26185924595,20.7353076171045,34.5045571805091
"5809",1,1,1,2,3,86.4327751383526,0.000133857615810986,2.56591854512902,39.6272592427897,1.59799403607645,"D",4.45936694575715,0.942316521780407,0.0115696852079469,0.389723984768861,7470.62461811702,6.58393798023703,35.2976753194349
"5810",1,1,1,1,2,76.2364526928323,0.000172057908549538,2.675426037088,39.6288757013104,1.5980117512733,"D",4.33383973010021,0.984108633867576,0.0131170846055645,0.373772246415163,5811.99671918646,7.1579044799284,35.2248078149641
"5811",1,1,1,2,1,71.4156409856074,0.000196070981544684,3.45201801144801,39.633998887841,1.59806789285672,"D",4.26851690677816,1.23895899089239,0.0140025348256908,0.289685626402781,5100.19377738517,11.9164283513615,36.1198557968993
"5812",1,1,1,1,3,102.630998946134,9.49386141404111e-05,0.579771006790918,39.6349928670998,1.59807878437174,"D",4.6311400210813,-0.545122069279709,0.00974364480779195,1.72481891692909,10533.1219446814,0.336134420315355,35.9153661778586
"5813",2,1,1,1,1,96.4962267104259,0.000107393831510079,1.77880465159403,39.6379209400338,1.59811086710612,"D",4.56950390613409,0.575941594668992,0.0103630995126979,0.562175278271212,9311.52176934991,3.16414598853256,34.9761185505249
"5814",4,1,1,2,1,67.8925755017884,0.000216947890766802,3.94294785918061,39.6481723182624,1.59822317222391,"D",4.21792668398798,1.37192863116631,0.0147291510538388,0.253617353237791,4609.40180826604,15.546837820217,37.0590114416487
"5815",1,2,1,2,2,96.7129370848353,0.000106913083367273,1.73203402795757,39.649580855859,1.59823860065867,"D",4.57174717928979,0.549296456574023,0.0103398783052449,0.577355862447581,9353.39219957531,2.99994187400292,35.0026657771214
"5816",3,1,1,1,1,96.7129370848353,0.000106913083367273,1.73203402795757,39.649580855859,1.59823860065867,"D",4.57174717928979,0.549296456574023,0.0103398783052449,0.577355862447581,9353.39219957531,2.99994187400292,35.0026657771214
"5817",4,1,2,3,1,51.7774014656557,0.000373009161162512,5.3749480471707,39.6598921147953,1.59835152847713,"D",3.94695378893233,1.68174890832435,0.0193134450878789,0.186048309904388,2680.89930253568,28.8900665097841,36.6712662402541
"5818",1,1,1,2,3,74.6609675107233,0.000179396007274033,3.38132563807214,39.6658474185195,1.59841673695966,"D",4.31295743229242,1.21826783321743,0.01339387947064,0.295741997972768,5574.26006963728,11.433363070684,36.3318697496868
"5819",1,1,1,1,2,78.6377543346135,0.000161710341541592,2.36859260783131,39.673153387604,1.59849672138183,"D",4.36485191915718,0.862295942398298,0.0127165381115142,0.422191641016563,6183.89640679102,5.61023094187312,35.1532619276782
"5820",2,1,2,2,2,84.4209878723869,0.000140313397400027,2.03513879674617,39.6826802727222,1.59860099786575,"D",4.43581604216206,0.71056402135799,0.0118453956202411,0.491366977819314,7126.9031933497,4.14178992202145,35.2106767333701
"5821",3,2,1,3,3,84.1305666433805,0.000141283801523945,3.49919118331825,39.6829047315678,1.5986034543773,"D",4.43236995687084,1.25253185130935,0.0118862862797404,0.28578032682733,7077.95224373629,12.2443389374122,36.9814070130182
"5822",3,2,1,3,1,80.0860596474333,0.000155914371176104,3.78635414720665,39.6932488094876,1.59871664645794,"D",4.38310180206713,1.33140358967144,0.0124865676299015,0.26410630414425,6413.77694985224,14.336477728069,37.8624722836367
"5823",1,1,1,2,1,80.7393552829726,0.0001534014432625,2.59307831711892,39.6988865041553,1.59877832560738,"D",4.39122613029225,0.95284570938577,0.0123855336284917,0.385642035336235,6518.84349151008,6.72405515871229,35.3426681973076
"5824",1,2,2,1,2,82.5273566129606,0.000146826393256689,2.10394580199623,39.7014605737128,1.59880648428039,"D",4.41312983368367,0.743814535036187,0.0121171941164895,0.475297414529974,6810.76458952277,4.42658793773756,35.2047701449634
"5825",2,1,2,1,1,82.5273566129606,0.000146826393256689,2.10394580199623,39.7014605737128,1.59880648428039,"D",4.41312983368367,0.743814535036187,0.0121171941164895,0.475297414529974,6810.76458952277,4.42658793773756,35.2047701449634
"5826",3,1,2,1,3,82.5273566129606,0.000146826393256689,2.10394580199623,39.7014605737128,1.59880648428039,"D",4.41312983368367,0.743814535036187,0.0121171941164895,0.475297414529974,6810.76458952277,4.42658793773756,35.2047701449634
"5827",1,1,1,1,3,89.1214863434999,0.000125902733171495,1.94745844416266,39.7020052449694,1.5988124424012,"D",4.49000045404147,0.666525160492827,0.0112206387149527,0.513489775865264,7942.63932807464,3.79259439174045,35.1358805726081
"5828",3,2,2,3,2,71.2020010383483,0.000197249359579584,3.84388334134811,39.707243285838,1.59886973679173,"D",4.26552092249419,1.34648314240302,0.0140445491055991,0.260153576786044,5069.72495186495,14.7754391418935,37.329175958516
"5829",1,1,2,2,1,84.8201352428451,0.000138995928444611,1.78650911803945,39.7083593126125,1.59888194306491,"D",4.44053295851399,0.580263502324698,0.0117896534488767,0.559750851480355,7194.45534261453,3.19161482883809,35.3238223513577
"5830",1,2,2,3,2,71.8738801043879,0.000193578811144424,3.32160198928808,39.7095720456675,1.59889520665072,"D",4.27491291783979,1.20044719344373,0.0139132602629443,0.301059549947563,5165.85464125993,11.0330397752425,35.8539561007351
"5831",2,1,2,1,2,71.8738801043879,0.000193578811144424,3.32160198928808,39.7095720456675,1.59889520665072,"D",4.27491291783979,1.20044719344373,0.0139132602629443,0.301059549947563,5165.85464125993,11.0330397752425,35.8539561007351
"5832",3,1,2,2,2,71.8738801043879,0.000193578811144424,3.32160198928808,39.7095720456675,1.59889520665072,"D",4.27491291783979,1.20044719344373,0.0139132602629443,0.301059549947563,5165.85464125993,11.0330397752425,35.8539561007351
"5833",1,1,2,1,2,88.0660461996075,0.000128938615467816,1.29041519311109,39.7144170913721,1.59894819257197,"D",4.4780870579707,0.254964021714207,0.0113551140667021,0.774944378629857,7755.6284932314,1.66517137061193,35.7344259219063
"5834",4,2,1,2,3,81.3133910462981,0.0001512431987489,2.54688765191057,39.7205688865387,1.59901545992695,"D",4.39831071450689,0.93487208505608,0.0122980973629623,0.392636086342419,6611.86756344819,6.48663671145454,35.316327643564
"5835",1,1,1,1,3,69.7801950545348,0.00020536935627815,3.55388539778984,39.7292168662918,1.59911000442108,"D",4.24535023103324,1.26804148323332,0.0143307137393135,0.281382174175312,4869.27562184892,12.6301014206238,36.1297970073318
"5836",4,1,1,1,1,72.8544778940092,0.000188402863642342,3.57082521809285,39.7317942542753,1.59913817787026,"D",4.28846399806871,1.2727967226071,0.013725992264399,0.280047310894173,5307.77494920867,12.7507927381679,36.6583934569239
"5837",4,1,1,2,1,78.7022748185606,0.000161445308472319,3.40234821388094,39.7327800142043,1.59914895273696,"D",4.36567205994286,1.22446584437383,0.0127061130355557,0.293914654567157,6194.04806161624,11.5759733684988,36.6496927897774
"5838",1,1,1,2,3,80.1410274256874,0.000155700564896483,3.03136631099306,39.7344422880375,1.59916712164566,"D",4.38378792551124,1.10901344560441,0.012478003241564,0.329884249347749,6422.58427684478,9.18918171142367,35.8888185952452
"5839",1,1,2,2,1,68.9518640908031,0.000210333271399479,3.55936303544049,39.7472996232155,1.59930762862586,"D",4.23340863927347,1.2695816062263,0.0145028711433109,0.280949144564076,4754.35956159658,12.6690652180601,35.9823993874182
"5840",3,2,2,3,2,59.638199767737,0.000281158326185421,5.08594372651186,39.7481048576199,1.59931642684158,"D",4.08829630446003,1.6264806025486,0.0167677764234087,0.196620343002859,3556.71487153651,25.8668235892453,40.1147498374513
"5841",2,1,1,3,3,77.8341950572185,0.000165066568568398,4.37181642866724,39.75048490803,1.5993424308943,"D",4.35458085977851,1.47517858147926,0.0128478234953784,0.228737875049537,6058.16192020514,19.1127788859648,40.23915491038
"5842",2,1,1,1,1,75.8330817106763,0.000173893196012361,4.83982857515822,39.7687498281043,1.59954193870311,"D",4.32853463161642,1.57687930174556,0.013186856942136,0.206618888349224,5750.65628173811,23.423940636918,42.6798812446769
"5843",4,1,1,1,1,74.4774213153109,0.000180281323337005,3.55522709864,39.7737891217185,1.59959696680358,"D",4.3104960098575,1.26841894268885,0.0134268880734519,0.281275983855584,5546.88628577833,12.6396397229042,36.7923885009452
"5844",3,2,2,2,3,80.3976858652858,0.000154708046834483,3.12133187829839,39.7769385341865,1.5996313542315,"D",4.38698539300061,1.13825979480231,0.0124381689502307,0.320376057077646,6463.78789249318,9.74271269448176,36.0613266210723
"5845",4,1,2,1,2,68.0372129079858,0.000216026470695162,4.03475004622645,39.7885120143315,1.59975769797905,"D",4.22005480413702,1.39494435339087,0.0146978389804475,0.247846827819052,4629.06234028659,16.2792079355243,37.4579334975686
"5846",1,1,1,1,2,88.0865641354773,0.000128878555317762,1.85555298518436,39.8127163547493,1.60002180977785,"D",4.47832001433648,0.618182756855545,0.0113524691286857,0.538922902220787,7759.24278119356,3.44307688082659,35.2116685916795
